CustomerKey;GeographyKey;CustomerAlternateKey;Title;FirstName;MiddleName;LastName;NameStyle;BirthDate;MaritalStatus;Suffix;Gender;EmailAddress;YearlyIncome;TotalChildren;NumberChildrenAtHome;EnglishEducation;SpanishEducation;FrenchEducation;EnglishOccupation;SpanishOccupation;FrenchOccupation;HouseOwnerFlag;NumberCarsOwned;AddressLine1;AddressLine2;Phone;DateFirstPurchase;CommuteDistance;GeographyKey;City;StateProvinceCode;StateProvinceName;CountryRegionCode;EnglishCountryRegionName;SpanishCountryRegionName;FrenchCountryRegionName;PostalCode;SalesTerritoryKey;IpAddressLocator;ResellerKey;GeographyKey;ResellerAlternateKey;Phone;BusinessType;ResellerName;NumberEmployees;OrderFrequency;OrderMonth;FirstOrderYear;LastOrderYear;ProductLine;AddressLine1;AddressLine2;AnnualSales;BankName;MinPaymentType;MinPaymentAmount;AnnualRevenue;YearOpened;ï»¿ProductKey;OrderDateKey;DueDateKey;ShipDateKey;CustomerKey;PromotionKey;CurrencyKey;SalesTerritoryKey;SalesOrderNumber;SalesOrderLineNumber;RevisionNumber;OrderQuantity;UnitPrice;ExtendedAmount;UnitPriceDiscountPct;DiscountAmount;ProductStandardCost;TotalProductCost;SalesAmount;TaxAmt;Freight;CarrierTrackingNumber;CustomerPONumber;OrderDate;DueDate;ShipDate
18193;6;AW00018193;;Louis;C;Yuan;FALSE;22/12/1975;S;;M;louis24@adventure-works.com;90000;0;0;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;1;2;8313 Canyon Creek Drive;;1 (11) 500 555-0191;10/10/2005;10+ Miles;6;Lavender Bay;NSW;New South Wales;AU;Australia;Australia;Australie;2060;9;198.51.100.7;15;6;AW00000015;1 (11) 500 555-0140;Warehouse;Budget Toy Store;52;Q;6;2007;2008;Mountain;25 Epping Road;;3000000;International Bank;3;600;300000;2002;313;20110409;20110421;20110416;18193;1;6;9;SO44370;1;1;1;3578.27;3578.27;0;0;21.712.942;21.712.942;3578.27;2.862.616;894.568;NULL;NULL;2011-04-09 00:00:00.000;2011-04-21 00:00:00.000;2011-04-16 00:00:00.000
28240;633;AW00028240;;Eduardo;;Clark;FALSE;14/7/1964;M;;M;eduardo18@adventure-works.com;90000;0;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Professional;Profesional;Cadre;0;1;6979 Harvard Drive;;441-555-0118;14/10/2005;2-5 Miles;633;Puyallup;WA;Washington;US;United States;Estados Unidos;États-Unis;98371;1;203.0.113.126;37;633;AW00000037;724-555-0161;Value Added Reseller;Two Bike Shops;14;S;6;2006;2008;Road;35525-9th Street Sw;;800000;International Security;3;600;80000;1995;311;20110413;20110425;20110420;28240;1;100;1;SO44399;1;1;1;3578.27;3578.27;0;0;21.712.942;21.712.942;3578.27;2.862.616;894.568;NULL;NULL;2011-04-13 00:00:00.000;2011-04-25 00:00:00.000;2011-04-20 00:00:00.000
11100;28;AW00011100;;Latasha;L;Navarro;FALSE;15/9/1960;S;;F;latasha10@adventure-works.com;60000;1;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;1;1;6954 Ranch Road;;1 (11) 500 555-0123;17/10/2005;5-10 Miles;28;Cloverdale;SA;South Australia;AU;Australia;Australia;Australie;6105;9;198.51.100.29;51;28;AW00000051;1 (11) 500 555-0133;Warehouse;Ideal Components;82;Q;6;2007;2008;Touring;2-252 Beauchamp Road;Botany Bay Industrial Estate;3000000;International Security;2;;300000;1988;349;20110416;20110428;20110423;11100;1;6;9;SO44412;1;1;1;3374.99;3374.99;0;0;18.980.944;18.980.944;3374.99;2.699.992;843.748;NULL;NULL;2011-04-16 00:00:00.000;2011-04-28 00:00:00.000;2011-04-23 00:00:00.000
17916;6;AW00017916;;Tracy;L;Xu;FALSE;14/3/1978;S;;F;tracy5@adventure-works.com;10000;1;1;High School;Educación secundaria;Bac + 2;Manual;Obrero;Ouvrier;0;0;658 Contra Costa Blvd;;1 (11) 500 555-0133;19/10/2005;1-2 Miles;6;Lavender Bay;NSW;New South Wales;AU;Australia;Australia;Australie;2060;9;198.51.100.7;69;6;AW00000069;1 (11) 500 555-0113;Warehouse;Online Bike Catalog;88;Q;6;2007;2008;Touring;65 Epping Rd;;3000000;Guardian Bank;2;;300000;1979;312;20110418;20110430;20110425;17916;1;6;9;SO44424;1;1;1;3578.27;3578.27;0;0;21.712.942;21.712.942;3578.27;2.862.616;894.568;NULL;NULL;2011-04-18 00:00:00.000;2011-04-30 00:00:00.000;2011-04-25 00:00:00.000
17916;6;AW00017916;;Tracy;L;Xu;FALSE;14/3/1978;S;;F;tracy5@adventure-works.com;10000;1;1;High School;Educación secundaria;Bac + 2;Manual;Obrero;Ouvrier;0;0;658 Contra Costa Blvd;;1 (11) 500 555-0133;19/10/2005;1-2 Miles;6;Lavender Bay;NSW;New South Wales;AU;Australia;Australia;Australie;2060;9;198.51.100.7;33;6;AW00000033;1 (11) 500 555-0189;Warehouse;Global Sports Outlet;70;Q;6;2007;2008;Mountain;Ctrcrt Bus Pk/995-27 Paul St N;;3000000;Primary Bank & Reserve;1;;300000;1997;312;20110418;20110430;20110425;17916;1;6;9;SO44424;1;1;1;3578.27;3578.27;0;0;21.712.942;21.712.942;3578.27;2.862.616;894.568;NULL;NULL;2011-04-18 00:00:00.000;2011-04-30 00:00:00.000;2011-04-25 00:00:00.000
17916;6;AW00017916;;Tracy;L;Xu;FALSE;14/3/1978;S;;F;tracy5@adventure-works.com;10000;1;1;High School;Educación secundaria;Bac + 2;Manual;Obrero;Ouvrier;0;0;658 Contra Costa Blvd;;1 (11) 500 555-0133;19/10/2005;1-2 Miles;6;Lavender Bay;NSW;New South Wales;AU;Australia;Australia;Australie;2060;9;198.51.100.7;15;6;AW00000015;1 (11) 500 555-0140;Warehouse;Budget Toy Store;52;Q;6;2007;2008;Mountain;25 Epping Road;;3000000;International Bank;3;600;300000;2002;312;20110418;20110430;20110425;17916;1;6;9;SO44424;1;1;1;3578.27;3578.27;0;0;21.712.942;21.712.942;3578.27;2.862.616;894.568;NULL;NULL;2011-04-18 00:00:00.000;2011-04-30 00:00:00.000;2011-04-25 00:00:00.000
28671;633;AW00028671;;Gabrielle;J;Russell;FALSE;26/5/1970;M;;F;gabrielle42@adventure-works.com;70000;3;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;0;0;4281 Meaham Drive;;415-555-0197;4/11/2005;0-1 Miles;633;Puyallup;WA;Washington;US;United States;Estados Unidos;États-Unis;98371;1;203.0.113.126;37;633;AW00000037;724-555-0161;Value Added Reseller;Two Bike Shops;14;S;6;2006;2008;Road;35525-9th Street Sw;;800000;International Security;3;600;80000;1995;313;20110504;20110516;20110511;28671;1;100;1;SO44584;1;1;1;3578.27;3578.27;0;0;21.712.942;21.712.942;3578.27;2.862.616;894.568;NULL;NULL;2011-05-04 00:00:00.000;2011-05-16 00:00:00.000;2011-05-11 00:00:00.000
17987;201;AW00017987;;Cara;E;Sun;FALSE;6/5/1966;M;;F;cara9@adventure-works.com;30000;1;1;Bachelors;Licenciatura;Bac + 4;Clerical;Administrativo;Employé;1;1;"775, rue de Courtaboeuf";;1 (11) 500 555-0137;5/11/2005;2-5 Miles;201;Paris;75;Seine (Paris);FR;France;Francia;France;75013;7;198.51.100.202;31;201;AW00000031;1 (11) 500 555-0198;Value Added Reseller;Wheels Inc.;16;S;5;2007;2008;Road;"21105, rue de Varenne";;800000;Primary International;3;200;80000;1998;330;20110505;20110517;20110512;17987;1;39;7;SO44591;1;1;1;6.990.982;6.990.982;0;0;4.131.463;4.131.463;6.990.982;559.279;174.775;NULL;NULL;2011-05-05 00:00:00.000;2011-05-17 00:00:00.000;2011-05-12 00:00:00.000
19364;167;AW00019364;;Alejandro;S;Nara;FALSE;20/10/1962;M;;M;alejandro41@adventure-works.com;40000;1;0;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;0;Rotthäuser Weg 22;;1 (11) 500 555-0110;7/11/2005;0-1 Miles;167;Frankfurt am Main;SL;Saarland;DE;Germany;Alemania;Allemagne;60075;8;198.51.100.168;14;167;AW00000014;1 (11) 500 555-0167;Specialty Bike Shop;Bicycle Warehouse Inc.;22;A;6;2007;2008;Mountain;Karl Liebknecht str 299;;1000000;Reserve Security;2;;100000;2000;322;20110507;20110519;20110514;19364;1;29;8;SO44604;1;1;1;6.990.982;6.990.982;0;0;4.131.463;4.131.463;6.990.982;559.279;174.775;NULL;NULL;2011-05-07 00:00:00.000;2011-05-19 00:00:00.000;2011-05-14 00:00:00.000
18272;6;AW00018272;;Autumn;E;Lin;FALSE;17/4/1967;M;;F;autumn7@adventure-works.com;90000;3;3;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;1;0;4298 Chestnut Ave.;;1 (11) 500 555-0138;10/11/2005;1-2 Miles;6;Lavender Bay;NSW;New South Wales;AU;Australia;Australia;Australie;2060;9;198.51.100.7;69;6;AW00000069;1 (11) 500 555-0113;Warehouse;Online Bike Catalog;88;Q;6;2007;2008;Touring;65 Epping Rd;;3000000;Guardian Bank;2;;300000;1979;313;20110510;20110522;20110517;18272;1;6;9;SO44626;1;1;1;3578.27;3578.27;0;0;21.712.942;21.712.942;3578.27;2.862.616;894.568;NULL;NULL;2011-05-10 00:00:00.000;2011-05-22 00:00:00.000;2011-05-17 00:00:00.000
18272;6;AW00018272;;Autumn;E;Lin;FALSE;17/4/1967;M;;F;autumn7@adventure-works.com;90000;3;3;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;1;0;4298 Chestnut Ave.;;1 (11) 500 555-0138;10/11/2005;1-2 Miles;6;Lavender Bay;NSW;New South Wales;AU;Australia;Australia;Australie;2060;9;198.51.100.7;33;6;AW00000033;1 (11) 500 555-0189;Warehouse;Global Sports Outlet;70;Q;6;2007;2008;Mountain;Ctrcrt Bus Pk/995-27 Paul St N;;3000000;Primary Bank & Reserve;1;;300000;1997;313;20110510;20110522;20110517;18272;1;6;9;SO44626;1;1;1;3578.27;3578.27;0;0;21.712.942;21.712.942;3578.27;2.862.616;894.568;NULL;NULL;2011-05-10 00:00:00.000;2011-05-22 00:00:00.000;2011-05-17 00:00:00.000
18272;6;AW00018272;;Autumn;E;Lin;FALSE;17/4/1967;M;;F;autumn7@adventure-works.com;90000;3;3;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;1;0;4298 Chestnut Ave.;;1 (11) 500 555-0138;10/11/2005;1-2 Miles;6;Lavender Bay;NSW;New South Wales;AU;Australia;Australia;Australie;2060;9;198.51.100.7;15;6;AW00000015;1 (11) 500 555-0140;Warehouse;Budget Toy Store;52;Q;6;2007;2008;Mountain;25 Epping Road;;3000000;International Bank;3;600;300000;2002;313;20110510;20110522;20110517;18272;1;6;9;SO44626;1;1;1;3578.27;3578.27;0;0;21.712.942;21.712.942;3578.27;2.862.616;894.568;NULL;NULL;2011-05-10 00:00:00.000;2011-05-22 00:00:00.000;2011-05-17 00:00:00.000
11356;6;AW00011356;;Terrence;;Carson;FALSE;27/5/1980;S;;M;terrence15@adventure-works.com;10000;0;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Manual;Obrero;Ouvrier;0;1;6613 Thornhill Place;;1 (11) 500 555-0189;10/11/2005;2-5 Miles;6;Lavender Bay;NSW;New South Wales;AU;Australia;Australia;Australie;2060;9;198.51.100.7;69;6;AW00000069;1 (11) 500 555-0113;Warehouse;Online Bike Catalog;88;Q;6;2007;2008;Touring;65 Epping Rd;;3000000;Guardian Bank;2;;300000;1979;348;20110510;20110522;20110517;11356;1;6;9;SO44628;1;1;1;3374.99;3374.99;0;0;18.980.944;18.980.944;3374.99;2.699.992;843.748;NULL;NULL;2011-05-10 00:00:00.000;2011-05-22 00:00:00.000;2011-05-17 00:00:00.000
11356;6;AW00011356;;Terrence;;Carson;FALSE;27/5/1980;S;;M;terrence15@adventure-works.com;10000;0;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Manual;Obrero;Ouvrier;0;1;6613 Thornhill Place;;1 (11) 500 555-0189;10/11/2005;2-5 Miles;6;Lavender Bay;NSW;New South Wales;AU;Australia;Australia;Australie;2060;9;198.51.100.7;33;6;AW00000033;1 (11) 500 555-0189;Warehouse;Global Sports Outlet;70;Q;6;2007;2008;Mountain;Ctrcrt Bus Pk/995-27 Paul St N;;3000000;Primary Bank & Reserve;1;;300000;1997;348;20110510;20110522;20110517;11356;1;6;9;SO44628;1;1;1;3374.99;3374.99;0;0;18.980.944;18.980.944;3374.99;2.699.992;843.748;NULL;NULL;2011-05-10 00:00:00.000;2011-05-22 00:00:00.000;2011-05-17 00:00:00.000
11356;6;AW00011356;;Terrence;;Carson;FALSE;27/5/1980;S;;M;terrence15@adventure-works.com;10000;0;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Manual;Obrero;Ouvrier;0;1;6613 Thornhill Place;;1 (11) 500 555-0189;10/11/2005;2-5 Miles;6;Lavender Bay;NSW;New South Wales;AU;Australia;Australia;Australie;2060;9;198.51.100.7;15;6;AW00000015;1 (11) 500 555-0140;Warehouse;Budget Toy Store;52;Q;6;2007;2008;Mountain;25 Epping Road;;3000000;International Bank;3;600;300000;2002;348;20110510;20110522;20110517;11356;1;6;9;SO44628;1;1;1;3374.99;3374.99;0;0;18.980.944;18.980.944;3374.99;2.699.992;843.748;NULL;NULL;2011-05-10 00:00:00.000;2011-05-22 00:00:00.000;2011-05-17 00:00:00.000
18213;28;AW00018213;;Sheena;J;Raji;FALSE;20/3/1971;S;;F;sheena20@adventure-works.com;100000;0;5;High School;Educación secundaria;Bac + 2;Management;Gestión;Direction;1;3;6071 Mi Casa Court;;1 (11) 500 555-0111;11/11/2005;10+ Miles;28;Cloverdale;SA;South Australia;AU;Australia;Australia;Australie;6105;9;198.51.100.29;51;28;AW00000051;1 (11) 500 555-0133;Warehouse;Ideal Components;82;Q;6;2007;2008;Touring;2-252 Beauchamp Road;Botany Bay Industrial Estate;3000000;International Security;2;;300000;1988;311;20110511;20110523;20110518;18213;1;6;9;SO44634;1;1;1;3578.27;3578.27;0;0;21.712.942;21.712.942;3578.27;2.862.616;894.568;NULL;NULL;2011-05-11 00:00:00.000;2011-05-23 00:00:00.000;2011-05-18 00:00:00.000
18208;6;AW00018208;;Latoya;J;Nara;FALSE;4/2/1971;M;;F;latoya15@adventure-works.com;90000;0;0;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;1;3;6526 Edie Ct.;;1 (11) 500 555-0172;14/11/2005;10+ Miles;6;Lavender Bay;NSW;New South Wales;AU;Australia;Australia;Australie;2060;9;198.51.100.7;69;6;AW00000069;1 (11) 500 555-0113;Warehouse;Online Bike Catalog;88;Q;6;2007;2008;Touring;65 Epping Rd;;3000000;Guardian Bank;2;;300000;1979;313;20110514;20110526;20110521;18208;1;6;9;SO44659;1;1;1;3578.27;3578.27;0;0;21.712.942;21.712.942;3578.27;2.862.616;894.568;NULL;NULL;2011-05-14 00:00:00.000;2011-05-26 00:00:00.000;2011-05-21 00:00:00.000
18208;6;AW00018208;;Latoya;J;Nara;FALSE;4/2/1971;M;;F;latoya15@adventure-works.com;90000;0;0;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;1;3;6526 Edie Ct.;;1 (11) 500 555-0172;14/11/2005;10+ Miles;6;Lavender Bay;NSW;New South Wales;AU;Australia;Australia;Australie;2060;9;198.51.100.7;33;6;AW00000033;1 (11) 500 555-0189;Warehouse;Global Sports Outlet;70;Q;6;2007;2008;Mountain;Ctrcrt Bus Pk/995-27 Paul St N;;3000000;Primary Bank & Reserve;1;;300000;1997;313;20110514;20110526;20110521;18208;1;6;9;SO44659;1;1;1;3578.27;3578.27;0;0;21.712.942;21.712.942;3578.27;2.862.616;894.568;NULL;NULL;2011-05-14 00:00:00.000;2011-05-26 00:00:00.000;2011-05-21 00:00:00.000
18208;6;AW00018208;;Latoya;J;Nara;FALSE;4/2/1971;M;;F;latoya15@adventure-works.com;90000;0;0;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;1;3;6526 Edie Ct.;;1 (11) 500 555-0172;14/11/2005;10+ Miles;6;Lavender Bay;NSW;New South Wales;AU;Australia;Australia;Australie;2060;9;198.51.100.7;15;6;AW00000015;1 (11) 500 555-0140;Warehouse;Budget Toy Store;52;Q;6;2007;2008;Mountain;25 Epping Road;;3000000;International Bank;3;600;300000;2002;313;20110514;20110526;20110521;18208;1;6;9;SO44659;1;1;1;3578.27;3578.27;0;0;21.712.942;21.712.942;3578.27;2.862.616;894.568;NULL;NULL;2011-05-14 00:00:00.000;2011-05-26 00:00:00.000;2011-05-21 00:00:00.000
25942;359;AW00025942;;Brianna;J;Brooks;FALSE;17/1/1980;S;;F;brianna45@adventure-works.com;60000;0;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Skilled Manual;Obrero especializado;Technicien;0;2;3162 Asilomaar Dr;;135-555-0160;16/11/2005;1-2 Miles;359;San Diego;CA;California;US;United States;Estados Unidos;États-Unis;92102;4;192.0.2.106;77;359;AW00000077;128-555-0148;Specialty Bike Shop;Mechanical Products Ltd.;37;A;5;2006;2008;Road;22555 Paseo De Las Americas;;1500000;Reserve Security;1;;150000;1975;350;20110516;20110528;20110523;25942;1;100;4;SO44669;1;1;1;3374.99;3374.99;0;0;18.980.944;18.980.944;3374.99;2.699.992;843.748;NULL;NULL;2011-05-16 00:00:00.000;2011-05-28 00:00:00.000;2011-05-23 00:00:00.000
28618;637;AW00028618;;Katelyn;C;Bailey;FALSE;22/9/1958;M;;F;katelyn15@adventure-works.com;30000;2;0;High School;Educación secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;1;2;8945 Euclid Ave.;;470-555-0132;24/11/2005;1-2 Miles;637;Seattle;WA;Washington;US;United States;Estados Unidos;États-Unis;98104;1;203.0.113.130;1;637;AW00000001;245-555-0173;Value Added Reseller;A Bike Store;2;S;5;2005;2006;Road;2251 Elliot Avenue;;300000;International Bank;;;30000;1974;311;20110524;20110605;20110531;28618;1;100;1;SO44706;1;1;1;3578.27;3578.27;0;0;21.712.942;21.712.942;3578.27;2.862.616;894.568;NULL;NULL;2011-05-24 00:00:00.000;2011-06-05 00:00:00.000;2011-05-31 00:00:00.000
28825;635;AW00028825;;Caleb;A;Hernandez;FALSE;4/8/1972;M;;M;caleb45@adventure-works.com;60000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;9808 Deerfield Dr.;;344-555-0121;6/12/2005;2-5 Miles;635;Renton;WA;Washington;US;United States;Estados Unidos;États-Unis;98055;1;203.0.113.128;2;635;AW00000002;170-555-0127;Specialty Bike Shop;Progressive Sports;10;A;5;2006;2008;Mountain;3207 S Grady Way;;800000;International Security;1;;80000;1976;314;20110605;20110617;20110612;28825;1;100;1;SO44839;1;1;1;3578.27;3578.27;0;0;21.712.942;21.712.942;3578.27;2.862.616;894.568;NULL;NULL;2011-06-05 00:00:00.000;2011-06-17 00:00:00.000;2011-06-12 00:00:00.000
18334;28;AW00018334;;Edwin;;Ye;FALSE;26/10/1941;M;;M;edwin10@adventure-works.com;30000;2;0;Partial College;Estudios universitarios (en curso);Baccalauréat;Clerical;Administrativo;Employé;0;2;1652 Willcrest Circle;;1 (11) 500 555-0177;7/12/2005;0-1 Miles;28;Cloverdale;SA;South Australia;AU;Australia;Australia;Australie;6105;9;198.51.100.29;51;28;AW00000051;1 (11) 500 555-0133;Warehouse;Ideal Components;82;Q;6;2007;2008;Touring;2-252 Beauchamp Road;Botany Bay Industrial Estate;3000000;International Security;2;;300000;1988;314;20110606;20110618;20110613;18334;1;6;9;SO44846;1;1;1;3578.27;3578.27;0;0;21.712.942;21.712.942;3578.27;2.862.616;894.568;NULL;NULL;2011-06-06 00:00:00.000;2011-06-18 00:00:00.000;2011-06-13 00:00:00.000
29044;547;AW00029044;;Olivia;L;Wilson;FALSE;2/3/1968;S;;F;olivia6@adventure-works.com;90000;4;4;Bachelors;Licenciatura;Bac + 4;Management;Gestión;Direction;1;1;1869 Pine Hallow Rd.;;443-555-0140;19/12/2005;1-2 Miles;547;Portland;OR;Oregon;US;United States;Estados Unidos;États-Unis;97205;1;203.0.113.40;74;547;AW00000074;162-555-0166;Specialty Bike Shop;Parcel Express Delivery Service;38;A;11;2005;2005;Road;Washington Square;;1500000;United Security;3;600;150000;1983;312;20110618;20110630;20110625;29044;1;100;1;SO44936;1;1;1;3578.27;3578.27;0;0;21.712.942;21.712.942;3578.27;2.862.616;894.568;NULL;NULL;2011-06-18 00:00:00.000;2011-06-30 00:00:00.000;2011-06-25 00:00:00.000
29044;547;AW00029044;;Olivia;L;Wilson;FALSE;2/3/1968;S;;F;olivia6@adventure-works.com;90000;4;4;Bachelors;Licenciatura;Bac + 4;Management;Gestión;Direction;1;1;1869 Pine Hallow Rd.;;443-555-0140;19/12/2005;1-2 Miles;547;Portland;OR;Oregon;US;United States;Estados Unidos;États-Unis;97205;1;203.0.113.40;56;547;AW00000056;461-555-0118;Specialty Bike Shop;Latest Accessories Sales;44;A;5;2006;2008;Road;Gateway;;1500000;Reserve Security;;;150000;1992;312;20110618;20110630;20110625;29044;1;100;1;SO44936;1;1;1;3578.27;3578.27;0;0;21.712.942;21.712.942;3578.27;2.862.616;894.568;NULL;NULL;2011-06-18 00:00:00.000;2011-06-30 00:00:00.000;2011-06-25 00:00:00.000
25710;6;AW00025710;;Diana;;Gill;FALSE;21/11/1979;M;;F;diana13@adventure-works.com;20000;0;0;Bachelors;Licenciatura;Bac + 4;Clerical;Administrativo;Employé;0;0;9073 Stimel Drive;;1 (11) 500 555-0186;19/12/2005;0-1 Miles;6;Lavender Bay;NSW;New South Wales;AU;Australia;Australia;Australie;2060;9;198.51.100.7;69;6;AW00000069;1 (11) 500 555-0113;Warehouse;Online Bike Catalog;88;Q;6;2007;2008;Touring;65 Epping Rd;;3000000;Guardian Bank;2;;300000;1979;322;20110618;20110630;20110625;25710;1;6;9;SO44945;1;1;1;6.990.982;6.990.982;0;0;4.131.463;4.131.463;6.990.982;559.279;174.775;NULL;NULL;2011-06-18 00:00:00.000;2011-06-30 00:00:00.000;2011-06-25 00:00:00.000
25710;6;AW00025710;;Diana;;Gill;FALSE;21/11/1979;M;;F;diana13@adventure-works.com;20000;0;0;Bachelors;Licenciatura;Bac + 4;Clerical;Administrativo;Employé;0;0;9073 Stimel Drive;;1 (11) 500 555-0186;19/12/2005;0-1 Miles;6;Lavender Bay;NSW;New South Wales;AU;Australia;Australia;Australie;2060;9;198.51.100.7;33;6;AW00000033;1 (11) 500 555-0189;Warehouse;Global Sports Outlet;70;Q;6;2007;2008;Mountain;Ctrcrt Bus Pk/995-27 Paul St N;;3000000;Primary Bank & Reserve;1;;300000;1997;322;20110618;20110630;20110625;25710;1;6;9;SO44945;1;1;1;6.990.982;6.990.982;0;0;4.131.463;4.131.463;6.990.982;559.279;174.775;NULL;NULL;2011-06-18 00:00:00.000;2011-06-30 00:00:00.000;2011-06-25 00:00:00.000
25710;6;AW00025710;;Diana;;Gill;FALSE;21/11/1979;M;;F;diana13@adventure-works.com;20000;0;0;Bachelors;Licenciatura;Bac + 4;Clerical;Administrativo;Employé;0;0;9073 Stimel Drive;;1 (11) 500 555-0186;19/12/2005;0-1 Miles;6;Lavender Bay;NSW;New South Wales;AU;Australia;Australia;Australie;2060;9;198.51.100.7;15;6;AW00000015;1 (11) 500 555-0140;Warehouse;Budget Toy Store;52;Q;6;2007;2008;Mountain;25 Epping Road;;3000000;International Bank;3;600;300000;2002;322;20110618;20110630;20110625;25710;1;6;9;SO44945;1;1;1;6.990.982;6.990.982;0;0;4.131.463;4.131.463;6.990.982;559.279;174.775;NULL;NULL;2011-06-18 00:00:00.000;2011-06-30 00:00:00.000;2011-06-25 00:00:00.000
18692;6;AW00018692;;Preston;G;Mehta;FALSE;10/2/1969;M;;M;preston13@adventure-works.com;90000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gestión;Direction;1;0;2228 Ashford Court;;1 (11) 500 555-0118;24/12/2005;0-1 Miles;6;Lavender Bay;NSW;New South Wales;AU;Australia;Australia;Australie;2060;9;198.51.100.7;69;6;AW00000069;1 (11) 500 555-0113;Warehouse;Online Bike Catalog;88;Q;6;2007;2008;Touring;65 Epping Rd;;3000000;Guardian Bank;2;;300000;1979;311;20110623;20110705;20110630;18692;1;6;9;SO44985;1;1;1;3578.27;3578.27;0;0;21.712.942;21.712.942;3578.27;2.862.616;894.568;NULL;NULL;2011-06-23 00:00:00.000;2011-07-05 00:00:00.000;2011-06-30 00:00:00.000
18692;6;AW00018692;;Preston;G;Mehta;FALSE;10/2/1969;M;;M;preston13@adventure-works.com;90000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gestión;Direction;1;0;2228 Ashford Court;;1 (11) 500 555-0118;24/12/2005;0-1 Miles;6;Lavender Bay;NSW;New South Wales;AU;Australia;Australia;Australie;2060;9;198.51.100.7;33;6;AW00000033;1 (11) 500 555-0189;Warehouse;Global Sports Outlet;70;Q;6;2007;2008;Mountain;Ctrcrt Bus Pk/995-27 Paul St N;;3000000;Primary Bank & Reserve;1;;300000;1997;311;20110623;20110705;20110630;18692;1;6;9;SO44985;1;1;1;3578.27;3578.27;0;0;21.712.942;21.712.942;3578.27;2.862.616;894.568;NULL;NULL;2011-06-23 00:00:00.000;2011-07-05 00:00:00.000;2011-06-30 00:00:00.000
18692;6;AW00018692;;Preston;G;Mehta;FALSE;10/2/1969;M;;M;preston13@adventure-works.com;90000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gestión;Direction;1;0;2228 Ashford Court;;1 (11) 500 555-0118;24/12/2005;0-1 Miles;6;Lavender Bay;NSW;New South Wales;AU;Australia;Australia;Australie;2060;9;198.51.100.7;15;6;AW00000015;1 (11) 500 555-0140;Warehouse;Budget Toy Store;52;Q;6;2007;2008;Mountain;25 Epping Road;;3000000;International Bank;3;600;300000;2002;311;20110623;20110705;20110630;18692;1;6;9;SO44985;1;1;1;3578.27;3578.27;0;0;21.712.942;21.712.942;3578.27;2.862.616;894.568;NULL;NULL;2011-06-23 00:00:00.000;2011-07-05 00:00:00.000;2011-06-30 00:00:00.000
11450;28;AW00011450;;Brett;;Mehta;FALSE;12/11/1975;S;;M;brett13@adventure-works.com;130000;4;5;High School;Educación secundaria;Bac + 2;Management;Gestión;Direction;1;4;7411 Crivello Avenue;;1 (11) 500 555-0187;30/12/2005;0-1 Miles;28;Cloverdale;SA;South Australia;AU;Australia;Australia;Australie;6105;9;198.51.100.29;51;28;AW00000051;1 (11) 500 555-0133;Warehouse;Ideal Components;82;Q;6;2007;2008;Touring;2-252 Beauchamp Road;Botany Bay Industrial Estate;3000000;International Security;2;;300000;1988;348;20110629;20110711;20110706;11450;1;6;9;SO45030;1;1;1;3374.99;3374.99;0;0;18.980.944;18.980.944;3374.99;2.699.992;843.748;NULL;NULL;2011-06-29 00:00:00.000;2011-07-11 00:00:00.000;2011-07-06 00:00:00.000
